"file_id","input_path","output_path","review_type","field","original_value","candidate","confidence","status","reason","evidence","score","legacy_rejection","ambiguity","density_gap","center_density","center_edge_ratio","threshold_vote_ratio","multiscale_stability"
"MX-M3658N_20260803_172528_006.png","inputs\MX-M3658N_20260803_172528_006.pdf","outputs\new-inputs-20260803-172528-new-template-v2\CheckedOMRs\MX-M3658N_20260803_172528_006.png","ID_REVIEW","id6","","8","0.268","LOW_CONFIDENCE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","1.34","max_mean_without_adaptive_support","0.732","-0.169","0.236","0.680","0.000","0.000"
"MX-M3658N_20260803_172528_006.png","inputs\MX-M3658N_20260803_172528_006.pdf","outputs\new-inputs-20260803-172528-new-template-v2\CheckedOMRs\MX-M3658N_20260803_172528_006.png","ID_REVIEW","id7","","8","0.231","LOW_CONFIDENCE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","1.15","max_mean_without_adaptive_support","0.769","-0.158","0.208","0.468","0.000","0.000"
"MX-M3658N_20260803_172528_006.png","inputs\MX-M3658N_20260803_172528_006.pdf","outputs\new-inputs-20260803-172528-new-template-v2\CheckedOMRs\MX-M3658N_20260803_172528_006.png","ID_REVIEW","id8","","3","0.252","LOW_CONFIDENCE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","1.26","max_mean_without_adaptive_support","0.748","0.000","0.271","0.684","0.000","0.000"
"MX-M3658N_20260803_172528_007.png","inputs\MX-M3658N_20260803_172528_007.pdf","outputs\new-inputs-20260803-172528-new-template-v2\CheckedOMRs\MX-M3658N_20260803_172528_007.png","ID_REVIEW","id1","","2","0.605","RESOLVED_CANDIDATE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","3.02","","0.395","0.069","0.340","0.909","0.000","0.000"
"MX-M3658N_20260803_172528_008.png","inputs\MX-M3658N_20260803_172528_008.pdf","outputs\new-inputs-20260803-172528-new-template-v2\CheckedOMRs\MX-M3658N_20260803_172528_008.png","ID_REVIEW","id1","","2","0.745","RESOLVED_CANDIDATE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","3.73","","0.255","0.073","0.319","0.806","0.000","0.000"
"MX-M3658N_20260803_172528_008.png","inputs\MX-M3658N_20260803_172528_008.pdf","outputs\new-inputs-20260803-172528-new-template-v2\CheckedOMRs\MX-M3658N_20260803_172528_008.png","ID_REVIEW","id3","","2","0.744","RESOLVED_CANDIDATE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","3.72","","0.256","0.050","0.458","1.017","0.000","0.000"
"MX-M3658N_20260803_172528_009.png","inputs\MX-M3658N_20260803_172528_009.pdf","outputs\new-inputs-20260803-172528-new-template-v2\CheckedOMRs\MX-M3658N_20260803_172528_009.png","ID_REVIEW","id1","","2","0.623","RESOLVED_CANDIDATE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","3.11","","0.377","0.027","0.285","0.789","0.000","0.000"
"MX-M3658N_20260803_172528_009.png","inputs\MX-M3658N_20260803_172528_009.pdf","outputs\new-inputs-20260803-172528-new-template-v2\CheckedOMRs\MX-M3658N_20260803_172528_009.png","ID_REVIEW","id3","","2","0.701","RESOLVED_CANDIDATE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","3.51","","0.299","0.065","0.451","1.033","0.000","0.000"
"MX-M3658N_20260803_172528_010.png","inputs\MX-M3658N_20260803_172528_010.pdf","outputs\new-inputs-20260803-172528-new-template-v2\CheckedOMRs\MX-M3658N_20260803_172528_010.png","ID_REVIEW","id1","","2","0.680","RESOLVED_CANDIDATE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","3.40","","0.320","0.069","0.278","0.692","0.000","0.000"
"MX-M3658N_20260803_172528_010.png","inputs\MX-M3658N_20260803_172528_010.pdf","outputs\new-inputs-20260803-172528-new-template-v2\CheckedOMRs\MX-M3658N_20260803_172528_010.png","SINGLE_CHOICE_CONFLICT_REVIEW","q7","AC","C","0.636","REVIEW","single_choice_conflict","gap,delta_from_blank","3.18","","0.364","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_010.png","inputs\MX-M3658N_20260803_172528_010.pdf","outputs\new-inputs-20260803-172528-new-template-v2\CheckedOMRs\MX-M3658N_20260803_172528_010.png","SINGLE_CHOICE_CONFLICT_REVIEW","q8","BD","B","0.487","REVIEW","single_choice_conflict","gap,delta_from_blank","2.43","","0.513","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_011.png","inputs\MX-M3658N_20260803_172528_011.pdf","outputs\new-inputs-20260803-172528-new-template-v2\CheckedOMRs\MX-M3658N_20260803_172528_011.png","ID_REVIEW","id1","","2","0.739","RESOLVED_CANDIDATE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","3.69","","0.261","0.081","0.340","0.814","0.000","0.000"
"MX-M3658N_20260803_172528_011.png","inputs\MX-M3658N_20260803_172528_011.pdf","outputs\new-inputs-20260803-172528-new-template-v2\CheckedOMRs\MX-M3658N_20260803_172528_011.png","ID_REVIEW","id3","","2","0.682","RESOLVED_CANDIDATE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","3.41","","0.318","0.023","0.444","0.992","0.000","0.000"
"MX-M3658N_20260803_172528_012.png","inputs\MX-M3658N_20260803_172528_012.pdf","outputs\new-inputs-20260803-172528-new-template-v2\CheckedOMRs\MX-M3658N_20260803_172528_012.png","ID_REVIEW","id1","","2","0.616","RESOLVED_CANDIDATE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","3.08","","0.384","0.031","0.271","0.740","0.000","0.000"
"MX-M3658N_20260803_172528_013.png","inputs\MX-M3658N_20260803_172528_013.pdf","outputs\new-inputs-20260803-172528-new-template-v2\CheckedOMRs\MX-M3658N_20260803_172528_013.png","ID_REVIEW","id1","","2","0.650","RESOLVED_CANDIDATE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","3.25","","0.350","0.050","0.278","0.782","0.000","0.000"
"MX-M3658N_20260803_172528_013.png","inputs\MX-M3658N_20260803_172528_013.pdf","outputs\new-inputs-20260803-172528-new-template-v2\CheckedOMRs\MX-M3658N_20260803_172528_013.png","ID_REVIEW","id3","","2","0.724","RESOLVED_CANDIDATE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","3.62","","0.276","0.069","0.361","0.893","0.000","0.000"
"MX-M3658N_20260803_172528_017.png","inputs\MX-M3658N_20260803_172528_017.pdf","outputs\new-inputs-20260803-172528-new-template-v2\CheckedOMRs\MX-M3658N_20260803_172528_017.png","ID_REVIEW","id1","","2","0.697","RESOLVED_CANDIDATE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","3.49","","0.303","0.088","0.361","0.937","0.000","0.000"
"MX-M3658N_20260803_172528_018.png","inputs\MX-M3658N_20260803_172528_018.pdf","outputs\new-inputs-20260803-172528-new-template-v2\CheckedOMRs\MX-M3658N_20260803_172528_018.png","ID_REVIEW","id1","","2","0.643","RESOLVED_CANDIDATE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","3.21","","0.357","0.038","0.340","0.847","0.000","0.000"
"MX-M3658N_20260803_172528_019.png","inputs\MX-M3658N_20260803_172528_019.pdf","outputs\new-inputs-20260803-172528-new-template-v2\CheckedOMRs\MX-M3658N_20260803_172528_019.png","ID_REVIEW","id1","","2","0.759","RESOLVED_CANDIDATE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","3.79","","0.241","0.088","0.299","0.792","0.000","0.000"
