"file_id","input_path","output_path","review_type","field","original_value","candidate","confidence","status","reason","evidence","score","legacy_rejection","ambiguity","density_gap","center_density","center_edge_ratio","threshold_vote_ratio","multiscale_stability"
"MX-M3658N_20260803_172528_006.png","inputs\MX-M3658N_20260803_172528_006.pdf","outputs\new-inputs-20260803-172528-new-template-v3\CheckedOMRs\MX-M3658N_20260803_172528_006.png","ID_REVIEW","id1","","8","0.186","LOW_CONFIDENCE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","0.93","adaptive_max_mean","0.814","-0.104","0.153","0.513","0.000","0.000"
"MX-M3658N_20260803_172528_006.png","inputs\MX-M3658N_20260803_172528_006.pdf","outputs\new-inputs-20260803-172528-new-template-v3\CheckedOMRs\MX-M3658N_20260803_172528_006.png","ID_REVIEW","id2","","8","0.277","LOW_CONFIDENCE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","1.39","adaptive_max_mean","0.723","-0.146","0.125","0.369","0.000","0.000"
"MX-M3658N_20260803_172528_006.png","inputs\MX-M3658N_20260803_172528_006.pdf","outputs\new-inputs-20260803-172528-new-template-v3\CheckedOMRs\MX-M3658N_20260803_172528_006.png","ID_REVIEW","id3","","8","0.297","LOW_CONFIDENCE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","1.48","adaptive_max_mean","0.703","-0.088","0.194","0.565","0.000","0.000"
"MX-M3658N_20260803_172528_006.png","inputs\MX-M3658N_20260803_172528_006.pdf","outputs\new-inputs-20260803-172528-new-template-v3\CheckedOMRs\MX-M3658N_20260803_172528_006.png","ID_REVIEW","id4","","8","0.286","LOW_CONFIDENCE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","1.43","max_mean_without_adaptive_support","0.714","-0.169","0.243","0.712","0.000","0.000"
"MX-M3658N_20260803_172528_006.png","inputs\MX-M3658N_20260803_172528_006.pdf","outputs\new-inputs-20260803-172528-new-template-v3\CheckedOMRs\MX-M3658N_20260803_172528_006.png","ID_REVIEW","id5","","8","0.252","LOW_CONFIDENCE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","1.26","max_mean_without_adaptive_support","0.748","-0.123","0.229","0.626","0.000","0.000"
"MX-M3658N_20260803_172528_006.png","inputs\MX-M3658N_20260803_172528_006.pdf","outputs\new-inputs-20260803-172528-new-template-v3\CheckedOMRs\MX-M3658N_20260803_172528_006.png","ID_REVIEW","id6","","8","0.251","LOW_CONFIDENCE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","1.25","max_mean_without_adaptive_support","0.749","-0.169","0.236","0.680","0.000","0.000"
"MX-M3658N_20260803_172528_006.png","inputs\MX-M3658N_20260803_172528_006.pdf","outputs\new-inputs-20260803-172528-new-template-v3\CheckedOMRs\MX-M3658N_20260803_172528_006.png","ID_REVIEW","id7","","8","0.213","LOW_CONFIDENCE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","1.06","max_mean_without_adaptive_support","0.787","-0.158","0.208","0.468","0.000","0.000"
"MX-M3658N_20260803_172528_006.png","inputs\MX-M3658N_20260803_172528_006.pdf","outputs\new-inputs-20260803-172528-new-template-v3\CheckedOMRs\MX-M3658N_20260803_172528_006.png","ID_REVIEW","id8","","3","0.233","LOW_CONFIDENCE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","1.17","max_mean_without_adaptive_support","0.767","0.000","0.271","0.684","0.000","0.000"
"MX-M3658N_20260803_172528_007.png","inputs\MX-M3658N_20260803_172528_007.pdf","outputs\new-inputs-20260803-172528-new-template-v3\CheckedOMRs\MX-M3658N_20260803_172528_007.png","ID_REVIEW","id1","","2","0.594","RESOLVED_CANDIDATE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","2.97","","0.406","0.069","0.340","0.909","0.000","0.000"
"MX-M3658N_20260803_172528_008.png","inputs\MX-M3658N_20260803_172528_008.pdf","outputs\new-inputs-20260803-172528-new-template-v3\CheckedOMRs\MX-M3658N_20260803_172528_008.png","ID_REVIEW","id1","","2","0.714","RESOLVED_CANDIDATE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","3.57","","0.286","0.073","0.319","0.806","0.000","0.000"
"MX-M3658N_20260803_172528_008.png","inputs\MX-M3658N_20260803_172528_008.pdf","outputs\new-inputs-20260803-172528-new-template-v3\CheckedOMRs\MX-M3658N_20260803_172528_008.png","ID_REVIEW","id3","","2","0.738","RESOLVED_CANDIDATE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","3.69","","0.262","0.050","0.458","1.017","0.000","0.000"
"MX-M3658N_20260803_172528_009.png","inputs\MX-M3658N_20260803_172528_009.pdf","outputs\new-inputs-20260803-172528-new-template-v3\CheckedOMRs\MX-M3658N_20260803_172528_009.png","ID_REVIEW","id1","","2","0.601","RESOLVED_CANDIDATE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","3.01","","0.399","0.027","0.285","0.789","0.000","0.000"
"MX-M3658N_20260803_172528_009.png","inputs\MX-M3658N_20260803_172528_009.pdf","outputs\new-inputs-20260803-172528-new-template-v3\CheckedOMRs\MX-M3658N_20260803_172528_009.png","ID_REVIEW","id3","","2","0.689","RESOLVED_CANDIDATE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","3.45","","0.311","0.065","0.451","1.033","0.000","0.000"
"MX-M3658N_20260803_172528_010.png","inputs\MX-M3658N_20260803_172528_010.pdf","outputs\new-inputs-20260803-172528-new-template-v3\CheckedOMRs\MX-M3658N_20260803_172528_010.png","ID_REVIEW","id1","","2","0.650","RESOLVED_CANDIDATE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","3.25","","0.350","0.069","0.278","0.692","0.000","0.000"
"MX-M3658N_20260803_172528_010.png","inputs\MX-M3658N_20260803_172528_010.pdf","outputs\new-inputs-20260803-172528-new-template-v3\CheckedOMRs\MX-M3658N_20260803_172528_010.png","SINGLE_CHOICE_CONFLICT_REVIEW","q7","AC","C","0.636","REVIEW","single_choice_conflict","gap,delta_from_blank","3.18","","0.364","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_010.png","inputs\MX-M3658N_20260803_172528_010.pdf","outputs\new-inputs-20260803-172528-new-template-v3\CheckedOMRs\MX-M3658N_20260803_172528_010.png","SINGLE_CHOICE_CONFLICT_REVIEW","q8","BD","B","0.487","REVIEW","single_choice_conflict","gap,delta_from_blank","2.43","","0.513","0.000","0.000","0.000","0.000","0.000"
"MX-M3658N_20260803_172528_011.png","inputs\MX-M3658N_20260803_172528_011.pdf","outputs\new-inputs-20260803-172528-new-template-v3\CheckedOMRs\MX-M3658N_20260803_172528_011.png","ID_REVIEW","id1","","2","0.706","RESOLVED_CANDIDATE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","3.53","","0.294","0.081","0.340","0.814","0.000","0.000"
"MX-M3658N_20260803_172528_011.png","inputs\MX-M3658N_20260803_172528_011.pdf","outputs\new-inputs-20260803-172528-new-template-v3\CheckedOMRs\MX-M3658N_20260803_172528_011.png","ID_REVIEW","id3","","2","0.682","RESOLVED_CANDIDATE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","3.41","","0.318","0.023","0.444","0.992","0.000","0.000"
"MX-M3658N_20260803_172528_012.png","inputs\MX-M3658N_20260803_172528_012.pdf","outputs\new-inputs-20260803-172528-new-template-v3\CheckedOMRs\MX-M3658N_20260803_172528_012.png","ID_REVIEW","id1","","2","0.595","RESOLVED_CANDIDATE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","2.97","","0.405","0.031","0.271","0.740","0.000","0.000"
"MX-M3658N_20260803_172528_013.png","inputs\MX-M3658N_20260803_172528_013.pdf","outputs\new-inputs-20260803-172528-new-template-v3\CheckedOMRs\MX-M3658N_20260803_172528_013.png","ID_REVIEW","id1","","2","0.627","RESOLVED_CANDIDATE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","3.13","","0.373","0.050","0.278","0.782","0.000","0.000"
"MX-M3658N_20260803_172528_013.png","inputs\MX-M3658N_20260803_172528_013.pdf","outputs\new-inputs-20260803-172528-new-template-v3\CheckedOMRs\MX-M3658N_20260803_172528_013.png","ID_REVIEW","id3","","2","0.723","RESOLVED_CANDIDATE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","3.61","","0.277","0.069","0.361","0.893","0.000","0.000"
"MX-M3658N_20260803_172528_017.png","inputs\MX-M3658N_20260803_172528_017.pdf","outputs\new-inputs-20260803-172528-new-template-v3\CheckedOMRs\MX-M3658N_20260803_172528_017.png","ID_REVIEW","id1","","2","0.668","RESOLVED_CANDIDATE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","3.34","","0.332","0.088","0.361","0.937","0.000","0.000"
"MX-M3658N_20260803_172528_018.png","inputs\MX-M3658N_20260803_172528_018.pdf","outputs\new-inputs-20260803-172528-new-template-v3\CheckedOMRs\MX-M3658N_20260803_172528_018.png","ID_REVIEW","id1","","2","0.617","RESOLVED_CANDIDATE","weak_identifier_candidate","gap,delta_from_blank,page_z,density_gap","3.09","","0.383","0.038","0.340","0.847","0.000","0.000"
